Label;Tweet
sadness;ini kakinya diapain sih harusnya ya ampun sakit banget nyeri. orang rumah udah pada jengah kali ya, aku aduh-aduh mulu gara2 serangan mendadak di kaki
sadness;Hampir 7 taun di jogja. Skrng lagi packing perasaan kemarin udah di cicil di bawa pulang. Tapi tetep masih aja berasa banyak. Padahal bajunya itu2 aja.
sadness;[USERNAME] [USERNAME] salah satunya krna terutama pejabat negeri ini suka mencari cari kesalahan / kelemahan pejabat lainnya, bukan sama sama cari solusi bagaimana bangsa ini bisa maju dan berkarya..
sadness;Udah abis tuh bpk aku marahin, Ya Allah pak bpk yakin ga jemput saya nih cm krn feeling aja, percaya tuh sm Allah pak.. Tp bapanya menolak. Lalu tinggallah daku sendiri tiada yg menemani di kosan segede itu. 
sadness;Gabisa tidur! Males bongkarin, tidur pake jeans, berharap segera pagi. Pagi tiba, lgsg naik bus pertama yg lewat depan kos. dengan koperku. Sampe Malang dg kudu nangis. Tak kusangka ada travel agent yg sedemikian busuk.
sadness;hati kecil ini selalu berkata jujur. dan selalu membuat penyesalan setelah apa yang dilakukan itu salah. selalau mengingat bagai mana cara keluar dari zona yang kelam menuju kebenaran. hidup ituh pilihan ! berlaku baik atau pudar ketulusan.
sadness;Dari siang sampe sekarang perut udah gak karuan, susah ngejelasin gimana sakitnya karna emg beda bgt sama hamil yg pertama, bukan ngerasain perut kenceng atau kontraksi atau keram lainnya, tapi lebih ke mual dan di kocok ke level yang lebih parah 
sadness;kadang pulang cerita ke anak istri abis nonton konser a b c dan gratis krn sembari kerja. tapi... tiap anaknya nanya konser ina itu kelewatan. sedih. #yha.
sadness;Aku tidak mampu... Mencegah hatiku untuk tidak terus merindukanmu.. Meski aku sadar bahwa rasa rindu ini hanya akan membuatku bertambah sakit dan sedih.
sadness;Terkejut diri ini kan. Lalu perut ku bunyi, akhirnya ku putuskan utk searching dimane foodcourt nya. Eh pas searching, no signal breh. Tri ku di thamrin dan tanabang tidak berfungsi samsek.
sadness;[USERNAME] Cibiru entah kenapa gitu, daya tariknya kenceng banget skrg. Tapi apa daya, bentar lagi mau gak mau harus siap ninggalin dan sakit hati -_-
sadness;"Pernah gak kalian ngerasain dulu kalian pernah amat sangat menginginkan sesuatu dan berjuang mati matian buat dapetinnya. Tapi suatu saat kalian berhadapan sangat dekat dgn hal tersebut dan tatap dalam lalu terlintas pikiran... ""wait, kayaknya sekarang aku udah gak mau ini lagi deh"""
sadness;"tadi ke raacha karna bm tomyam nya, tiba tiba masnya yg nyiapin meja bilang ""kok mukanya kaya ga asing?! sering kesini ya"" wkwkwk mas nya tau aja :("
sadness;Lost 3kg in a month gara2 kerjaan yang cukup bikin stres. Padahal dari zaman kuda susah banget nurunin sekilo doang. Daku tersenyum perih [URL]
sadness;Keinginanku utk membeli ini itu seketika terhenti krn 1 kalimat Emang punya duit? Cuma nyokap doang yg bisa ngomong gitu krn gmn ea kan beli pake uang jajan dari siapa 
sadness;Iya aku baru ingat dia dulu pernah lelah menunggu aku yang menganggapnya hanya teman, dan saat ini aku yang lelah menunggumu untuk kembali memelukku lagi.
sadness;Apapun yg terjadi aku tdk boleh menjadi seorang yg selalu bersedih. Kalo memang mungkin bukan dia yg menginginkan mu, mungkin ada dia luar sana yg msih menginginkan mu.
sadness;Wktu masih jaman sekolah kalau ada laki2 yg suka boro2 mau nanggepin ..yg ada malu nya minta ampun smpe tuh laki malah d musuhin!! Tp bocah jaman skrng jomblo bentar galau nya minta ampun  ..gmn klau mereka kaya gua yg jomblo 7 tahun  #OldMoneyGakNgerasain
sadness;Menamai, tapi lupa memaknai. Memenangkan, tapi enggan menenangkan. Mendewakan, tapi tidak saling mendewasakan Mencintai, tapi gemar mengintai Akhirnya memutuskan putus dan sakit hati lagi
sadness;Ada berita pendeta yg ngebunuh anak angkatnya kalo ga salah, itu pun korban dalam kondisi hamil, sebelum dibunuh juga diperkosa dulu, miris kali
sadness;Ada saat dimana emang lelah dalam perjuangan, ketika satu tujuan tidak memperlihatkan keterbukaan, lebih baik memilih mundur, untuk menggapai tujuan yg lainnya.
sadness;Penyakit andalan dr jaman sma ampe skrg Pinggang encok Antara salah tidur, kurang minum air putih atau sudah tinggal hitung kalender saja
sadness;Tak yakin ku kan mampu hapus rasa sakitku. Ku selalu perjuangkan cinta kita , namun apa salahku? Hingga ku tak layak dapatkan Kesungguhanmu. . .
sadness;Kadang suka bingung, sama orang yang seluruh hidupnya dia habiskan untuk berdebat. Memperdebatkan hal-hal yang sebenarnya sepele tapi buat dia itu hal yang pantas untuk diperdebatkan.
sadness;"Udah buru2 pulang biar bisa nonton ""The Clash of Titan"" eh.... Serena memutuskan pensiun karena cedera otot lengan. Ya gimana lagi kalau udah sakit...kesehatan adalah yg utama kan. [URL]"
sadness;Kadang bingung sama cowok yang joget depan kamera lepas baju cuma pake boxer, apa coba.. bikin martabat cowok turun. Drastis, miris banget
sadness;kenangan SMA, tiap pulang sekolah sebelum pulang minta uang ke temen cewek seribu bilangnya buat bensin, tapi malah nyasar ke warung nongki beli udud haha :(
sadness;Jaman dulu fotografer masih jarang main photoshop. Sekarang setelah banyak aplikasi photoshop yg semua orang bisa download free di hp, orang udah mulai mual lihat foto yg kebanyakan aneh, gua bingung jadinya
sadness;[USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] Iya menurut wasit sih begitu. Tapi ini diundur lagi jadi pesimis deh sama ini negara, terus aja php tuh.
sadness;inayah_k iyaiya ' sudah tidak-usah sedih gitu
sadness;[USERNAME] [USERNAME] [USERNAME] Kok sedih ya baca ini? Apa kabar ibu yg cmn fokus urus anak dan ibadah, duit ngepas jd gaada budget bahkan buat beli bedak doang, badan melar krn ngabisin makan anak karena sayang uangnya kl smp dibuang. Ga pantes dicintai suami
sadness;Jika Engkau menolak sebuah ketulusan, Janganlah kau menolak,,, karena jika engkau menolak mungkin dia hanya senyum saja atau diam menganggukkan kepala, namun sesungguhnya dia tak marah melainkan sedih. Jika engkau buatnya sedih Niscaya akan sulit lagi datang ketulusan,,,
sadness;Diyana sakit Hati. Ia menggerogoti pensil untuk menghilangkan kesedihannya.
sadness;padahal w udh chat dia, save nomor w. dan w ganti nomor wa pas di hari ultah w. bener bener sedih, dll. dan tadi bisa 1 ruangan ujian it 1 jam kurang, karna udh campur aduk salting w keluar duluan
sadness;Sesedih ini kah jauh dari yang bener bener sayang sama kita. Aku di pindahkan lagi di kelas bawah lantai 1. Dan sendiri tanpa teman susah kalau lagi sedih, lagi happy, cerita pun gak bisa.
sadness;Harusnya kamu bahagia , karena khia sudah merelakan ngetag Kayun, meluangkan sedikit waktu untuk mengingat Kayun, tp kayunya bukanya seneng malah begitu , kaya ada sedih sedihnya gitu wkwkw
sadness;Dari tadi notifikasi twitter saya tidak berhenti berbunyi, padahal saya mau tidur, saya cek dan ternyata semua notifikasi dari BMKG yang mengabarkan gempa-gempa susulan yang terjadi di Lombok. Saya benar-benar sedih dan saya berdoa semoga kita mendapat perlindungan Tuhan. Amin.
sadness;Sejujurnya masih sesedih itu gak bisa nurutin ambisi yang selama ini diinginkan. Tapi emang harus belajar ikhlas. Ridho. Benar-benar menyerahkan semuanya ke Tuhan. 
sadness;Sedih ya di ig banya yg comment jelek ke via vallen. Mungkin belum pernah ngerasain sakitnya sexual harassment walaupun itu bukan kontak fisik. Saya membayangkan diri saya sendiri dinilai segitu rendahnya aja pengen pukul orangnya. 
sadness;Ga tau kenapa tadi nangis cuma gara2 solat Maghrib nya telat hampir mau isya baru solat gara2 partner kerja yg istirahat duluan lama bgt istirahat nya. Ya ampun sedih bgt hati
sadness;InshaAllah awal juli, doakan ya, harus dateng pokoknya! Cuma kalian temen-temen SMPku yg tersisa, sama diana juga. Sedih tenan ya
sadness;mau chat duluan, tapi nyapanya gimana ?? eh abis nyapa itu yg bingung mau ngomong apa, paling berhenti di aku :( kan sedih
sadness;Duh...kok sedih yah, naikin berat badan susah tp turunnya mudah bgt puasa seminggu turun 6kg lebih, apalagi sekarang udah puasa ke20an. Celana melorot semua. Ya Allah doaku semoga abis lebaran nanti aku dikasih gemuk kyk ayam negri ... Aminnn... #RecehkanTwitter #kapangemuk
sadness;Sedih banyak penulisan resep yg tidak baku bahkan biji/buah termasuk tidak baku :(
sadness;Katanya engga kaya gue jadi tukang nasi goreng. Sedih gue dengarnya, banyak orang mau maju mau usaha, ragu-ragu, takut, bahkan engga punya ide. Dia malah ngomong gitu
sadness;daritadi tuh nangis ngeliat foto tae udh ilangin mullet.. apa dia tau ya banyak yg bilang aneh sm mullet dia? kalo kalian sayang bts seharusnya kalian juga bisa menerima apapun yg mereka lakukan, huhuhu sedih bgt
sadness;Tapi agak sedih itu, telinga abis di pukul cenat cenut sampai sekarang dan pusing. Alhamdulillah itu batu ga jadi dilempar, masih pengen sehat sampai besok2 Tuhan
sadness;(c.) jalan tol. Ia sungguh sedih mengingat kejadian-kejadian di kehidupannya. Tak kuat menahan sedih, dirinya mencoba mengakhiri hidupnya sambil menatap bayi Aurora yang tengah terlelap dan tersenyum. Tak kuasa melihat malaikat kecilnya yang begitu cantik mengurungkan niatnya (c
sadness;[USERNAME] belum lama ini, dia bilang kalo dia sedih ngeliat teman-temannya ngalamin masa sulit. Dan bahkan mereka pun ga mau punya grup chatting karna khawatir kalo ada yg ga bales malah jadi nyakitin perasaan. Se soft itu lho mereka :')
sadness;"Wah pagi ini sangat bermanfaat. Udah gaboleh sering ngeluh sendiri kalau ada perihal apapun mengenai perjalanan kereta:""3 sebegitunya mereka kerja keras, sedih akutuh"
sadness;Sedih lihat kondisi rahtawu sekarang kyk gini.... lebih suka kondisi rahtawu yang dulu sepi dan alami... . . #sekitarkudus #infosekitarkudus #kudus #riprahtawu [USERNAME] [URL]
sadness;[USERNAME] aku merasa gagal menjadi teman, aku tadi cuman mau bohong tapi jawaban mu seperti itu, termakan sendiri aku, sedih, maaf yaa
sadness;Aku pen jadi gulingnya via valen Biar bisa menenangkan dia. Aku tau via lg bersedih hati pastinya hari ini, seharian pasti nangis terus dia.
sadness;sudah ah jangan sedih katanya strong sel -adit
sadness;Sedih mereka putus, mantanan paling asoy. Mereka ngebuktiin kalo cewe & cowo baik, saling sayang, type masing2 tapi bisa aja udahan hubungannya kalo udah ga cocok, ga harus ada yg salah. [URL]
sadness;dan konten ask fm cuma seru aja sama temen2 ngga ada yg berbau seks sama sekali, jawabin pertanyaan juga yg normal aja tapi kok banyak yg mention kayak gitu ya, sedih akutu
sadness;Iya kan , selama pesantren semua kegiatannya tu berkesan sampe skrg sampe malem banget tp tar pas muhasabah bangun lg trus jd sedih kangen org tua
sadness;Libur mulai tgl 12 - 19..masuk tgl 20... Dpt data tgl 11(itu pun klo selesai semua), laporan tgl 20... Trus kapan aku ngerjainnya???? . . Adek sedih bang...[URL]
sadness;Ya Allah, hanya Engkau yang mengetahui rasa sakit di hati ini. Sembuhkanlah Ya Allah..
sadness;wah kasihan kucingnya pasti sakit deh :d memang ada yang kcelakan
sadness;Ada masa dimana cewek berada diposisi gak ngenakin. Mau pergi tapi masih sayang, mau bertahan tapi sakit hati. Dan itu pasti gak enak. :')
sadness;aku kan cuman perempuan biasa. kecewa sakit hati patah hati ya akhirnya nangis juga.
sadness;[Askmf] coba deh sekali aja lu jd gue, ngerasain jatuh cinta diem diem, lu perhatian ke gue dan gue senengnya diem diem, tiba tiba dapet kabar lu jadian ama cewe lain juga gue diem. Diem diem sakit sendiri.
sadness;Duh. Sakit sekali. Karena saya org yg jujur, saya bakal bilang kalau saya ada perasaan sama dia namun saya tidak memaksanya membalas perasaan saya dan membiarkan dia mengejar orang yang dia suka saja
sadness;Ada pasien yg curhat 17th cuci darah dan ttp positif krn keluarganya yg supportif, ada jg yg ditinggal oleh anak dan suaminya, ada jg yg ke rumah sakit gaada ongkos pdhal cuci darahnya udah gratis..bayangin sakitnya
sadness;bangun bangun ngeliat post an jay kek gitu... belom kerasa sakitnya nih. ntar liat aja pas malem malem, gua ngeratapin fotonya sekaligus mau nangis pasti.
sadness;Aku dong udah sering ditolak sama (ini yg paling sakit banget rasanya) Aku tabah kok, Tuhan.
sadness;[USERNAME] [USERNAME] Menanti balasan dari tuhan gitu ya?, yha sih, doa orang yg tersakiti itu mujarab asli!. Intinya terlalu cinta Disakitin apapun itu ia tetep cinta. Kasihan gw jadinya :('
sadness;Hati yg sakit dan merasa tersakiti oleh perbuatan oranglain, sesungguhnya sedang tersakiti oleh diri sendiri. Hanya karena besar marahnya, besar egonya, maka besar kecenderungan untuk menyalahkan orang lain
sadness;pengen di pijit sekali rasanya sakit semua kaki ini :(
sadness;sakit tidak-sih bro kaya nya sakit deh
sadness;hehe iya masih sakit fir -_-
sadness;sakit memang melepas orang yang kita sayang namun jangan salah jauh lebih sakit kalau kita bertahan dengan orang yang salah ouw! </3
sadness;Foto bareng di pernikahan teman bareng pak bos juga ngeliat si mas makin kurus dan kelihatan sdg sakit. Selang 2 bln chat dia perihal kerjaan and he said lagi sakit dan dirawat di rs. ?
sadness;Mata kiri nih selalu kena masalah, entah itu bintitan atau sakit dari benjol di ujung pelipis mata yang emang udah ada dari kecil (kalau benjol kanan kiri ada sih) Tapi rasanya tuh....agak menyiksa ketika dibutuhkan buat kerja rodi
sadness;Before sakit pas kerja BB naik turun dari 50,49,48 after sakit jadi 42 huft tulang pundak udh keliatan banget tapi gua heran pipi ngapa gak ikutan tirus
sadness;terkadang perduli dan memberi motivasi yang berlebihan itu bikin sakit hati.  terserah. kalau udah kecewa bakalan bodo amat. serius. atur sendiri
sadness;Habis baca cerita yg menceritakan kehidupan berumah tangga dimana ada satu wanita yg selalu disakiti karena ketidakberdayaan seorang laki2. Si laki Dilema antara harus menuruti kemauan ibu atau kemauan hati nurani sendiri untuk memperjuangkan istrinya.
sadness;"Saat sakit gigi dan sakit hati datang berbarengan rasanya kayak mau bilang.. ""Terima kasih loh Tuhan aku dikasih kesempatan langka begini :')"
sadness;Life style Perubahan gaya hidup, pola makan utamanya, yang santai dijalani membunuh tanpa disadari. Konyolnya mayoritas gak peduli. Nanti kalau sakit desperate nyalahin genetik atau faktor X [URL]
sadness;"Abis jenguk temen yg sakit parah. Terus terenyuh sama kata katanya, ""saya ga takut sama penyakit saya, saya cuma takut ramadhan saya ga dapet berkah"" Ya Allah  Mohon doa, buat kesembuhan temen kantor saya [URL]"
sadness;ada saatnya sakit hati itu kita nikmatin dengan cara kita. menangis salah satunya. gembira pun bisa jadi alternatif lain. yang terpenting semua itu bisa kita lewatin walaupun gagal.
sadness;Song of Today Aku memang salah Aku memang hina Maafkanlah untuk semua Karna kau memang tak pantas Tersakiti lagi dan lagi Karna kulewati batas Melukai lagi dan lagi Dan aku tak bisa tuk mengakhiri #lagidanlagi #andraandthebackbone
sadness;"Kok tiba tiba mlm ini merasa kangen ya..aq ingin berjalan sambil memegang tangannya,.. aq ingin memeluknya dan mengatakan bahwa ""aq kangen"",.. aq ingin menangis di pundaknya dan mengatakan ""jgn tinggalkan aq"".."
sadness;sudah 26 hari i nangis terus tiap hari..mata tambah sipit aj..ud mao sebulan kematian jonghyun..hati ini rasanya hampa banget..i miss u so much. [URL]
sadness;Nangis dipundak kamu, boleh? Aku pilu, sungguh.
sadness;[USERNAME] Ada drama drama nangis juga. Apalagi kalo laper... biasa makanan ada tersedia tinggal ambil. Kalo di kos harus cari makan sendiri pas gaada temen nah ini bisa bisa nangis. Jadi kangen ibuk hahaha LOL
sadness;Jangan membuat bumi ini menangis dengan keegoisan kita mengeksplorasi segala kekayaan alam yang dimiliki dengan serakah dan tidak bertanggung jawab. Selamat Hari Lingkungan Hidup Sedunia [USERNAME] [URL]
sadness;"Bapak Kos liat sinetron di ruang tengah. Bule dateng terus bilang ""Nangis-nangis terus, kenapa Indonesia bikin film nangis-nangis terus"" emmm kenapa kira2?"
sadness;"[USERNAME] Lutut lemes, melongo kaya org angong terus nangis tiba2, pengen jerit gak bisa2, pokoknya kesel sekesal kesalnya sama diri sendiri, capek banget sampe jantung sesek, dan itu terjadi berkali kali :"")))) padahal pacar juga bukan wkwk"
sadness;"Sebagai manusia yang punya phobia tempat sempit dan sesak, liat penyelamatan anak anak yang terjebak di dalam gua di Thailand, cm bs berdoa, merinding, pengen nangis :"") bergidik liat medannya. #ThaiCaveRescue"
sadness;kemarin, udah beneran pasrah sama. cuman belajar dikit, dan lainnya cuman sekedar baca dan ga masuk otak. udah beneran cuman modal doa,pasrah. sampe pusing karna flu juga, mau nangis.
sadness;kalau disaat-saat kaya gini rasanya gue kepingin banget tinggal di kampung ya allah :( di daerah gue udh ga ada adat istiadat huhu mau nangis
sadness;Lucu aja gitu, ngebayangin. Dulunya tiap hari di kota itu, engga kepikir bakal pergi dr sana, terus nantinya kalo aku ke kota itu jatuhnya jadi berkunjung. Aneh. Aneh aja.. sebenernya aku pengen nangis. Mau bilang ikut sm org org yang mau ke sana. Aku kangen
sadness;"Entah sampai kapan gue bisa pergi jalan tanpa ada perbebatan dulu. Ya gini emg anak sulung, mau pergi aja ga dibolehin gegara adek nangis kejer dan pengen ikut. Nempel mulu udh kek perangko hm:"""
sadness;Setelah nangis mewek gak karuan gegara galau pulang apa enggak, akhirnya gue mutusin tuk gak pulang lagi. Kasihan emak dan ayah gue. Mudik mahal Cooy
sadness;Beda sama gue yang ada tugas dikit ngeluh, males-malesan kuliah, ujan dikit ga masuk. Kalau liat mereka bawaannya pengen nangis, bisa ya mereka tinggal di lingkungan yang maaf kumuh bisa sekolah aja udah seneng banget
sadness;Karena kita kerap meletakkan seluruh angan dan harapan akan kasih sayang, bukan pada Sang Maha Pengasih, dan Penyayang. Itu sebabnya, tak habis-habisnya kita (merasa) dikecewakan.
sadness;Jangan biarkan seseorang singgah di hatimu,.. Bila tak bermaksud untuk tinggal di dalamnya, kecewa karena cinta itu menyakitkan.
sadness;Jadi hmmm.. kalo ada dua orang sama-sama sudah siap untuk menjalin hubungan yg serius, masing-masing dikecewakan oleh pasangannya. Trus mereka memutuskan untuk mencoba bersama, tapi masing-masing masih belum bisa melupakan pasangannya itu... 
sadness;Aku hanya kecewa dia pergi saat mentari bersinar. Lenyap. Seperti kisahku dan kamu~ #masihtentangJuni #ceritaKaa
sadness;Salah sangka yang menghasilkan sebuah kekecewaan. Kekecewaan yang pada dasarnya tak mempunyai alasan yang kuat. Namun, saat semua situasi sudah kembali clear. Itu menjadi sesuatu yang lucu untuk diingat.
sadness;Mbir, udah dibilangin kan, gada orang lain yang akan memperjuangkan hidupmu, selain dirimu sendiri. Jadi gausa berharap ya, biar ga kecewa :((
sadness;kl gabisa ngurus anak gausah punya anak sih ya Allah kasihan bgt gue gak tega anak disiksa kayak gitu. gue kl udah punya anak nanti bakalan gue sayang banget :) kenapa sih harus melakukan kekerasan padahal anak kan titipan Allah, harus dijaga. kl salah ya dikasih tau baik baik.
sadness;Dan barusan, gw bahas ini. Gk ribut sih, gw cuma keluarin uneg2 aja. Dan dia cuma bisa diem krna emg gabisa ngapa2in lg sih. Kasihan juga, dia jd ngerasa bersalah. Ya padahal jg gabisa ngapa2in sih. Bukan mau dia jg sesibuk ini.
sadness;Ya nggak salah sih itu akun RP kasih saran agar doa cepet terkabul. Cuma ya lebih kasihan lagi sama yang udah nyoba sarannya tapi ternyata malah ga terkabul doanya..
sadness;Kadang suka kasihan sama tukang parkir, kebingungan gitu kalo parkir jet aku saking besarnya. 
sadness;"Dikarenakan ada beberapa yang telat datanganya dan takutnya waktu buat nongkrong jadi ""kurang"". Ngarti sih niat nya pengen ngobrol lama setelah sekian lama gak ketemu. Ya cuma kasihan sama panitia nya dong"
sadness;Gini toh rasanya jadi wali kelas, untungnya rumah deket ke sekolah pas di cari wali murid pada dateng ke rumah Kasihannya yg wali kelas udah rumah jauh jarang ke sekolah akhirnya di grup kena imbas
sadness;[USERNAME] Semoga benar Karna kasihan martabat seorang Habib hrs dijaga Kasihan banyak pengikutnya yg Rela Mari hanya demi membela junjungannya Apalagi kabarnya Mau menjadi Calon PRESIDEN yg harus siap mental karna nggak mungkin menang
sadness;kasihan yg udah ngincer sekolahan pake usaha belajar dan nilai ya... sktm kalo nilai bagus gpp... harusnya ada evaluasi bagi yg sktm tapi gak sesuai target nilai dimutasi gt... kenapa sekolah gak pake sistem mutasi
sadness;kasihan pasti nunggu lama yah terus hasilnya apa
sadness;Saya tidak sedang bermasalah dengan teman, sahabat, saudara, atau siapapun. saya hanya sedang jenuh. mungkin saya juga menyadari kalau mereka masing-masing punya problemnya sendiri. dan kejenuhan saya memuncak, ketika mereka hanya meminta tolong tanpa menanya kabar saya.
sadness;Bukan ku menghindar atau tidak bijak dalam menyikapi masalah, namun hanya saja ingin menenangankan pikiran sejenak dan tak ingin mementingkan ego tersendiri~
sadness;Apa bedanya dirimu yg selalu berdiam berlama, pergi jauh, dan mengabaikan saat permasalahan datang. Dengan pernyataan ku yg mengakhiri. #thinkifyouhavebrain
sadness;kapan ea masalah nya cepat klar
sadness;[USERNAME] Masalahnya banyak bgt sih yg gamau belajar dari sejarah. Padahal sejarah dunia ya gitu2 aja, muter2 disitu. Tapi gue lebih miris sama org yg masih menganggap Saudi dan US adalah dua kubu yg bersebrangan
sadness;Satu hal yg terburuk dalam hidupku adalah, ketika aku tak langsung mengerjakan masalah yang seharusnya aku kerjakan , sering aku lakukan , padahal jam dinding sudah terus berpindah TUNDA TUNDA TUNDA TUNDA, SAMPAI KAU MENUA TUNDA LAPORAN
sadness;Ya allah tuhan ku, saya tidak kuat baca komentar tentang Via Vallen di akun doi sama gosip2 IG. Rasanya mau nangis aja rasanya, liat akun2 cowok pada enteng bgt nganggep masalahnya, yang cewek bisa setega itu julidnya.
sadness;"Sebenernya ga ada yang salah, yang salah cuma ""moodku"" lagi ga bagus, jadi semuanya terlihat ga bener. Dari dulu, selalu aja moodku yg suka berubah-ubah ini yang jadi masalah :("
sadness;Biasanya kalo lg ada masalah ada temen cerita. Ntah kenapa skrg jadi susah. Sedang benar benar lelah disuruh bikin sanlat tp mikir sendiri dari hulu ke hilir, walaupun dibantuin satu bapak2 tp dia sibuk kerja
sadness;[USERNAME] Bener, final keputusan nya 15 juni ini. Dan sy perlu extra hati2 gunain aplikasi perjalanan/hotel, maklum dana terbatas, nyesek kalo ada masalah.
sadness;Di langitmu. Mungkin aku hanya bersinar sebagai bintang, memang terang, tapi aku hanya satu diantara ribuan pilihan. Aku cukup paham jika bagimu. Hilangku bukan masalah besar untukmu..
sadness;Tengah duduk baca balasan dkt bawah ni, tiba2 air mata mengalir... Benda yang paling seram adalah menjadi ibu bapa... satu perkataan yg dtg dari ortu memberi kesan seumur hidup
sadness;Oh kirain bener, abisnya melototin layar handphone berharap dibales suka bikin mata merah. Merah menahan air mata. #hazek [URL]
sadness;INONG Kami putera-putrimu selalu mengingat nasehatmu. Inong.. we miss and we love you inong. Air mataku tak bisa ku tahan ternyata selasa sekarang persis lima tahun lalu kepergianmu.
sadness;Menyeduh kopi dengan air mata yg cukup panas, menghasilkan kepulan masa lalu dari manisnya kenangan, pahitnya ditinggalkan
sadness;Terimakasih saudaraku... Kalian telah menyadarkan kami bahwa kepulangan dari persinggahan ini tidaklah memilih di mana tempat dan kapan waktunya, sebagaimana air mata tak pernah memilih tempat jatuhnya. . . . [URL]
sadness;pidato-pidato presiden retak, tertusuk-tusuk dusta, teriak-teriak tertambat sunyi letih, sengsara rakyat berdayung lapar di deras, arus air mata. x2
sadness;Well, jujur gw keluar air mata waktu denger kabar [USERNAME] ini bakal bubar. Banyak kesan yang bisa gw dapatkan disini. Bisa tertawa bareng bareng, diskusi bersama yah walaupun sebatas chat di group Line. Gak ada sepah sepuh fans disini, karna semua sama dan 1 Tujuan
sadness;Lambaian tanganmu kurasakan pilu di dada. Kasih sayangku bertambah padamu... Air mata berlinang tak terasakan olehku. Nantikanlah aku di Teluk Bayur~
sadness;Bersamamu, aku ingin lupa pada sebuah kata pergi yg meninggalkan luka. Karna aku pernah kehilangan banyak hal yg aku miliki. Namun untukmu, aku siap kehilangan kembali banyak hal.
sadness;[USERNAME] kayaknya gua demen mewek sama drama yg ditinggal meninggal gitu. emang cengeng:')
sadness;Innalillahi wa inna ilaihi raji'un. Mohon doanya teman teman. Ayahnya [USERNAME] barusan aja meninggal. Semoga diampuni segala dosanya dan keluarganya di beri keikhlasan dan kekuatan. Aamiin Yaa Rabbalallaamiin.
sadness;Ada saat kita akan kembali pulang lalu meninggalkan semuanya kemudian melupakan segalanya. Dan.. (?) Hawa-hawanya sepertinya sudah mulai terasa. nada pesan berbunyi, ada sms masuk
sadness;. Innalillahi wa inna ilaihi roji'un. turut berduka cita atas meninggalnya ibunda tercinta sohib gua semoga Almarhumah husnul khotimah serta amal ibadahnya diterima disisiNya
sadness;Selamat jalan adik kami, Semua yang hidup pasti akan meninggal, dan kembali kepada Allah inna lillahi wa inna ilahirojiun
sadness;Kopi siang ini rasanya sangat pas, sperti saat kamu memilih pergi dengan dia yang kau rasa pantas, Namun meninggalkan luka yang masih sangat membekas.. Sperti sisa kopi ampas kopi
sadness;Kaget dapet berita tetangga satu RT di Solo, masih 19 tahun meninggal dunia karena typus dan ambeyen. Diambilnya nyawa bener-bener ndak melihat umur. Innalillahi wa innailaihi ro'jiun, Al-Fatihah.
sadness;Aku yg pernah berbela sungkawa hebat pada kata pergi, mengenyam sepi begitu dalam saat semua hal yg pernah aku miliki pergi tidak meninggalkan kesan.
sadness;Aku tidak meminta kau hadir dlm hidupku, tapi tuhan mempertemukan aku dan kamu. Aku tdk berharap lebih darimu, kau memberi harapan dlm hidupku hingga aku bs menerimamu. Tapi saat ini kau meninggalkan aku seorang diri tanpamu.
sadness;Kenangan bersama Mamita [USERNAME] . . . . . . #AndreBaraBere #JuliaPerrez #JuliaPerez #Jupenize #likeforlike #sick #Jupe #Meninggal #RIP #RipJupe #Cecepy #Cirebon
sadness;Namun meski berat, masih lebih baik dari pada tidak mengikhlaskan yang akhirnya meninggalkan rasa sesak. Kejadian yg masih membekas sampai sekarang adalah sewaktu tim kami kalah dalam putaran final LCC 4 Pilar MPR tahun 2012 di Jakarta.
sadness;Turut sepenanggungan atas meninggalnya dr. Ramona Sari - sejawat, aktivis, dan salah satu pejuang paling tangguh dari [USERNAME] untuk hak & kesehatan seksual reproduksi perempuan Indonesia. Semoga Yang Maha berkenan memeluk pulang. Tuhan yang memberi, Tuhan pula yang mengambil.
sadness;[USERNAME] 1 minggu sebelum bapak meninggal agak sedikit membuat bapak marah, dan penyesalanku adalah blm sempat meminta maaf sampai bapak meninggal
sadness;#RIPKate Spade (55th) Baru aja ditemuin meninggal gantung diri di apartemennya sm pembantunya. Ya Allah Bahkan yang sukses gini, ngingetin kita buat lbh bnyk bersyukur n menikmati hidup 
sadness;Aku sudah pernah memberi kesempatan kedua, lalu selalu berakhir sama. Cara meninggalkannya pun sama persis seperti dulu sblm ia kembali. Ternyata lebih baik aku tidak memberi kesempatan kedua pada siapapun.
sadness;Akhir-akhir ini banyak orang pergi tanpa mengucap salam. Pergi, ditinggalkan, dan meninggalkan itu hal wajar, karena hidup ini bukan seperti simpul yang sekali terikat maka akan terikat selamanya. Keabadian tidak ada di dunia yang sekarang, mungkin di dunia selanjutnya.
sadness;Throwback video Launching lagu takkan terhenti disini, di tahun 2010, dimana salah satu kaka saya yg ada di video ini sudah meninggal 3 thn lalu. Hoek hiks. [USERNAME] [USERNAME] [URL]
anger;Soal jln Jatibaru,polisi tdk bs GERTAK gubernur .Emangnya polisi tdk ikut pembahasan? Jgn berpolitik. Pengaturan wilayah,hak gubernur. Persoalan Tanah Abang soal turun temurun.Pelik.Perlu kesabaran. [USERNAME] [USERNAME] [URL]
